100,1.16 
2022-10-10,102900011032848,1.20 
2022-10-10,102900011033906,2.22 
2022-10-10,102900011033920,5.20 
2022-10-10,102900011033937,5.23 
2022-10-10,102900011033944,7.91 
2022-10-10,102900011034026,4.87 
2022-10-10,102900011034224,1.08 
2022-10-10,102900011034231,0.71 
2022-10-10,102900011034330,3.64 
2022-10-10,102900011035078,15.00 
2022-10-10,102900011035511,4.36 
2022-10-10,102900051010455,4.26 
2022-10-10,106949711300259,2.19 
2022-10-11,102900005115779,4.96 
2022-10-11,102900005115878,4.44 
2022-10-11,102900005116509,5.76 
2022-10-11,102900005116530,13.60 
2022-10-11,102900005116714,7.24 
2022-10-11,102900005116837,8.62 
2022-10-11,102900005116899,4.21 
2022-10-11,102900005118831,4.84 
2022-10-11,102900005125815,7.75 
2022-10-11,102900011006955,10.19 
2022-10-11,102900011007044,2.59 
2022-10-11,102900011008522,4.36 
2022-10-11,102900011013274,2.00 
2022-10-11,102900011016701,5.84 
2022-10-11,102900011021842,7.00 
2022-10-11,102900011022849,2.58 
2022-10-11,102900011029688,2.60 
2022-10-11,102900011030059,2.21 
2022-10-11,102900011030097,1.90 
2022-10-11,102900011030110,3.30 
2022-10-11,102900011030141,1.02 
2022-10-11,102900011030912,2.89 
2022-10-11,102900011030929,1.50 
2022-10-11,102900011031100,1.44 
2022-10-11,102900011031582,1.54 
2022-10-11,102900011032022,1.59 
2022-10-11,102900011032213,1.67 
2022-10-11,102900011032237,0.10 
2022-10-11,102900011032244,4.01 
2022-10-11,102900011032251,2.43 
2022-10-11,102900011032343,13.00 
2022-10-11,102900011032367,11.06 
2022-10-11,102900011032619,13.00 
2022-10-11,102900011032848,1.20 
2022-10-11,102900011033906,2.15 
2022-10-11,102900011033920,5.20 
2022-10-11,102900011033944,7.81 
2022-10-11,102900011033968,0.10 
2022-10-11,102900011034026,5.21 
2022-10-11,102900011034224,1.07 
2022-10-11,102900011034231,0.66 
2022-10-11,102900011034330,3.69 
2022-10-11,102900011034439,2.10 
2022-10-11,102900011035078,15.00 
2022-10-11,102900011035511,4.30 
2022-10-11,102900051010455,4.26 
2022-10-11,106949711300259,2.19 
2022-10-12,102900005115779,4.63 
2022-10-12,102900005115878,3.96 
2022-10-12,102900005115946,3.37 
2022-10-12,102900005116509,5.76 
2022-10-12,102900005116530,13.60 
2022-10-12,102900005116714,7.38 
2022-10-12,102900005116837,10.20 
2022-10-12,102900005116899,4.21 
2022-10-12,102900005118831,4.74 
2022-10-12,102900005123880,8.19 
2022-10-12,102900011007044,2.60 
2022-10-12,102900011008522,4.36 
2022-10-12,102900011013274,4.72 
2022-10-12,102900011016701,5.84 
2022-10-12,102900011021842,7.00 
2022-10-12,102900011022849,2.57 
2022-10-12,102900011029688,2.60 
2022-10-12,102900011030059,2.23 
2022-10-12,102900011030097,1.77 
2022-10-12,102900011030110,3.20 
2022-10-12,102900011030134,1.29 
2022-10-12,102900011030141,1.10 
2022-10-12,102900011030912,2.96 
2022-10-12,102900011030929,1.51 
2022-10-12,102900011031100,1.44 
2022-10-12,102900011031582,1.54 
2022-10-12,102900011031926,2.90 
2022-10-12,102900011031995,2.17 
2022-10-12,102900011032022,1.73 
2022-10-12,102900011032213,1.71 
2022-10-12,102900011032244,4.17 
2022-10-12,102900011032251,2.45 
2022-10-12,102900011032343,13.00 
2022-10-12,102900011032367,11.10 
2022-10-12,102900011032619,14.29 
2022-10-12,102900011032732,10.10 
2022-10-12,102900011032848,1.20 
2022-10-12,102900011033906,1.95 
2022-10-12,102900011033920,5.20 
2022-10-12,102900011033944,7.80 
2022-10-12,102900011033968,0.10 
2022-10-12,102900011034026,5.30 
2022-10-12,102900011034224,1.07 
2022-10-12,102900011034231,0.70 
2022-10-12,102900011034330,3.69 
2022-10-12,102900011034439,2.10 
2022-10-12,102900011035078,14.54 
2022-10-12,102900011035511,4.30 
2022-10-12,102900051010455,4.26 
2022-10-12,106949711300259,2.19 
2022-10-13,102900005115625,4.00 
2022-10-13,102900005115878,4.00 
2022-10-13,102900005115984,3.96 
2022-10-13,102900005116219,16.52 
2022-10-13,102900005116226,6.21 
2022-10-13,102900005116509,5.77 
2022-10-13,102900005116530,13.60 
2022-10-13,102900005116714,7.38 
2022-10-13,102900005116837,10.38 
2022-10-13,102900005116899,4.22 
2022-10-13,102900005118831,4.68 
2022-10-13,102900005123880,8.20 
2022-10-13,102900011001219,12.57 
2022-10-13,102900011008522,4.36 
2022-10-13,102900011016701,5.84 
2022-10-13,102900011021842,7.00 
2022-10-13,102900011022849,2.59 
2022-10-13,102900011029688,2.60 
2022-10-13,102900011030059,2.16 
2022-10-13,102900011030097,1.68 
2022-10-13,102900011030110,2.80 
2022-10-13,102900011030134,1.23 
2022-10-13,102900011030141,1.20 
2022-10-13,102900011030912,2.88 
2022-10-13,102900011030929,1.50 
2022-10-13,102900011031100,1.51 
2022-10-13,102900011031582,1.54 
2022-10-13,102900011031926,2.88 
2022-10-13,102900011032022,1.77 
2022-10-13,102900011032213,1.71 
2022-10-13,102900011032244,4.57 
2022-10-13,102900011032251,2.48 
2022-10-13,102900011032343,12.99 
2022-10-13,102900011032619,14.40 
2022-10-13,102900011032732,10.08 
2022-10-13,102900011032848,1.20 
2022-10-13,102900011033906,1.95 
2022-10-13,102900011033920,5.20 
2022-10-13,102900011033944,7.80 
2022-10-13,102900011034026,5.53 
2022-10-13,102900011034224,1.08 
2022-10-13,102900011034231,0.70 
2022-10-13,102900011034330,3.71 
2022-10-13,102900011034439,2.10 
2022-10-13,102900011035078,13.21 
2022-10-13,102900011035511,4.55 
2022-10-13,102900011035771,3.50 
2022-10-13,102900011035788,2.72 
2022-10-13,102900051009336,15.27 
2022-10-13,102900051010455,4.26 
2022-10-13,106949711300259,2.19 
2022-10-14,102900005115625,4.02 
2022-10-14,102900005115779,0.09 
2022-10-14,102900005115878,3.66 
2022-10-14,102900005115984,3.96 
2022-10-14,102900005116219,16.53 
2022-10-14,102900005116226,1.99 
2022-10-14,102900005116509,5.77 
2022-10-14,102900005116530,13.60 
2022-10-14,102900005116714,7.38 
2022-10-14,102900005116837,10.97 
2022-10-14,102900005116899,4.23 
2022-10-14,102900005118831,4.68 
2022-10-14,102900005123880,7.67 
2022-10-14,102900011001219,12.58 
2022-10-14,102900011008522,4.36 
2022-10-14,102900011013274,4.72 
2022-10-14,102900011016701,5.86 
2022-10-14,102900011021842,7.00 
2022-10-14,102900011022849,2.65 
2022-10-14,102900011029688,2.15 
2022-10-14,102900011030059,2.17 
2022-10-14,102900011030097,1.68 
2022-10-14,102900011030110,2.80 
2022-10-14,102900011030134,1.23 
2022-10-14,102900011030141,1.20 
2022-10-14,102900011030905,1.40 
2022-10-14,102900011030912,2.88 
2022-10-14,102900011030929,1.47 
2022-10-14,102900011031100,1.60 
2022-10-14,102900011031582,1.46 
2022-10-14,102900011031926,2.88 
2022-10-14,102900011032022,1.85 
2022-10-14,102900011032206,0.10 
2022-10-14,102900011032213,1.71 
2022-10-14,102900011032251,2.48 
2022-10-14,102900011032343,13.00 
2022-10-14,102900011032619,14.40 
2022-10-14,102900011032732,10.00 
2022-10-14,102900011032848,1.20 
2022-10-14,102900011033906,1.95 
2022-10-14,102900011033920,5.19 
2022-10-14,102900011033944,7.78 
2022-10-14,102900011034026,5.73 
2022-10-14,102900011034224,1.08 
2022-10-14,102900011034231,0.70 
2022-10-14,102900011034330,3.83 
2022-10-14,102900011035078,12.67 
2022-10-14,102900011035511,4.35 
2022-10-14,102900011035771,3.50 
2022-10-14,102900051009336,9.27 
2022-10-14,102900051010455,4.26 
2022-10-14,106949711300259,2.20 
2022-10-15,102900005115625,3.90 
2022-10-15,102900005115779,0.10 
2022-10-15,102900005115878,3.36 
2022-10-15,102900005115960,0.10 
2022-10-15,102900005115984,3.95 
2022-10-15,102900005116219,16.53 
2022-10-15,102900005116257,5.28 
2022-10-15,102900005116509,7.80 
2022-10-15,102900005116530,13.60 
2022-10-15,102900005116714,7.38 
2022-10-15,102900005116837,10.38 
2022-10-15,102900005116899,4.22 
2022-10-15,102900005118831,4.68 
2022-10-15,102900011001219,12.57 
2022-10-15,102900011007044,2.59 
2022-10-15,102900011013274,4.74 
2022-10-15,102900011016701,5.86 
2022-10-15,102900011021842,7.00 
2022-10-15,102900011022849,2.61 
2022-10-15,102900011029688,2.60 
2022-10-15,102900011030059,2.20 
2022-10-15,102900011030097,1.68 
2022-10-15,102900011030110,2.15 
2022-10-15,102900011030134,1.21 
2022-10-15,102900011030141,0.98 
2022-10-15,102900011030158,0.10 
2022-10-15,102900011030912,2.89 
2022-10-15,102900011030929,1.44 
2022-10-15,102900011031100,1.65 
2022-10-15,102900011031582,1.30 
2022-10-15,102900011031926,2.06 
2022-10-15,102900011031995,2.08 
2022-10-15,102900011032022,1.66 
2022-10-15,102900011032213,1.71 
2022-10-15,102900011032237,0.10 
2022-10-15,102900011032244,4.50 
2022-10-15,102900011032251,2.56 
2022-10-15,102900011032343,12.99 
2022-10-15,102900011032367,12.39 
2022-10-15,102900011032619,13.60 
2022-10-15,102900011032848,1.20 
2022-10-15,102900011033906,1.95 
2022-10-15,102900011033920,5.59 
2022-10-15,102900011033937,6.50 
2022-10-15,102900011033944,7.77 
2022-10-15,102900011033982,0.09 
2022-10-15,102900011034026,5.70 
2022-10-15,102900011034224,0.99 
2022-10-15,102900011034231,0.85 
2022-10-15,102900011034330,3.87 
2022-10-15,102900011034439,2.10 
2022-10-15,102900011035078,12.59 
2022-10-15,102900011035511,4.30 
2022-10-15,102900011035764,4.36 
2022-10-15,102900011035771,3.50 
2022-10-15,102900011035788,2.72 
2022-10-15,102900051009336,0.09 
2022-10-15,102900051010455,4.26 
2022-10-15,106949711300259,2.21 
2022-10-16,102900005115625,3.60 
2022-10-16,102900005115878,3.07 
2022-10-16,102900005116257,5.28 
2022-10-16,102900005116509,8.63 
2022-10-16,102900005116530,12.75 
2022-10-16,102900005116714,7.63 
2022-10-16,102900005116837,7.62 
2022-10-16,102900005116899,4.20 
2022-10-16,102900005118831,4.45 
2022-10-16,102900011001219,12.58 
2022-10-16,102900011007044,2.57 
2022-10-16,102900011008522,4.36 
2022-10-16,102900011013274,4.72 
2022-10-16,102900011016701,6.36 
2022-10-16,102900011021842,7.00 
2022-10-16,102900011022849,2.72 
2022-10-16,102900011029688,2.60 
2022-10-16,102900011030059,2.42 
2022-10-16,102900011030097,1.78 
2022-10-16,102900011030110,1.92 
2022-10-16,102900011030134,1.20 
2022-10-16,102900011030141,1.03 
2022-10-16,102900011030912,2.84 
2022-10-16,102900011030929,1.54 
2022-10-16,102900011031100,1.53 
2022-10-16,102900011031582,1.34 
2022-10-16,102900011031926,2.52 
2022-10-16,102900011031995,2.13 
2022-10-16,102900011032022,1.53 
2022-10-16,102900011032206,0.10 
2022-10-16,102900011032237,0.10 
2022-10-16,102900011032244,4.50 
2022-10-16,102900011032251,2.90 
2022-10-16,102900011032343,13.24 
2022-10-16,102900011032367,13.91 
2022-10-16,102900011032619,13.60 
2022-10-16,102900011032848,1.20 
2022-10-16,102900011033906,1.95 
2022-10-16,102900011033920,5.75 
2022-10-16,102900011033944,7.81 
2022-10-16,102900011034026,5.60 
2022-10-16,102900011034224,0.96 
2022-10-16,102900011034231,1.06 
2022-10-16,102900011034330,3.86 
2022-10-16,102900011034439,2.10 
2022-10-16,102900011035078,13.27 
2022-10-16,102900011035511,4.30 
2022-10-16,102900011035764,3.48 
2022-10-16,102900011035771,3.50 
2022-10-16,102900011035788,2.72 
2022-10-16,102900051009336,0.18 
2022-10-16,102900051010455,4.26 
2022-10-16,106949711300259,2.09 
2022-10-17,102900005115625,3.55 
2022-10-17,102900005115878,3.09 
2022-10-17,102900005116257,5.37 
2022-10-17,102900005116509,8.63 
2022-10-17,102900005116530,12.78 
2022-10-17,102900005116714,8.01 
2022-10-17,102900005116837,4.33 
2022-10-17,102900005116899,4.15 
2022-10-17,102900005118831,4.10 
2022-10-17,102900011008522,4.36 
2022-10-17,102900011016701,6.12 
2022-10-17,102900011021842,7.00 
2022-10-17,102900011022849,2.86 
2022-10-17,102900011029688,2.60 
2022-10-17,102900011030059,2.39 
2022-10-17,102900011030097,1.95 
2022-10-17,102900011030110,1.83 
2022-10-17,102900011030134,1.13 
2022-10-17,102900011030141,1.29 
2022-10-17,102900011030158,0.10 
2022-10-17,102900011030912,2.87 
2022-10-17,102900011030929,1.50 
2022-10-17,102900011031100,1.40 
2022-10-17,102900011031582,1.33 
2022-10-17,102900011031926,2.96 
2022-10-17,102900011031995,1.91 
2022-10-17,102900011032022,1.53 
2022-10-17,102900011032213,1.71 
2022-10-17,102900011032244,4.78 
2022-10-17,102900011032251,2.91 
2022-10-17,102900011032343,13.51 
2022-10-17,102900011032367,0.86 
2022-10-17,102900011032732,9.30 
2022-10-17,102900011032848,1.20 
2022-10-17,102900011033906,2.00 
2022-10-17,102900011033920,6.50 
2022-10-17,102900011033944,7.72 
2022-10-17,102900011034026,5.60 
2022-10-17,102900011034224,0.97 
2022-10-17,102900011034231,1.08 
2022-10-17,102900011034330,3.88 
2022-10-17,102900011034439,2.10 
2022-10-17,102900011035078,13.10 
2022-10-17,102900011035771,2.89 
2022-10-17,102900011035788,2.72 
2022-10-17,102900051010455,4.26 
2022-10-17,106949711300259,2.09 
2022-10-18,102900005115625,3.00 
2022-10-18,102900005115878,3.00 
2022-10-18,102900005116257,5.38 
2022-10-18,102900005116509,8.63 
2022-10-18,102900005116530,12.42 
2022-10-18,102900005116714,7.92 
2022-10-18,102900005116837,3.66 
2022-10-18,102900005116899,4.33 
2022-10-18,102900005118831,4.06 
2022-10-18,102900011007044,2.57 
2022-10-18,102900011008522,4.38 
2022-10-18,102900011013274,4.71 
2022-10-18,102900011016701,6.01 
2022-10-18,102900011021842,7.00 
2022-10-18,102900011022849,2.72 
2022-10-18,102900011029688,2.60 
2022-10-18,102900011030059,2.29 
2022-10-18,102900011030097,2.09 
2022-10-18,102900011030110,1.84 
2022-10-18,102900011030134,0.83 
2022-10-18,102900011030141,1.26 
2022-10-18,102900011030158,1.00 
2022-10-18,102900011030905,1.26 
2022-10-18,102900011030912,2.86 
2022-10-18,102900011030929,1.52 
2022-10-18,102900011031100,1.38 
2022-10-18,102900011031582,1.11 
2022-10-18,102900011031926,3.08 
2022-10-18,102900011031995,1.68 
2022-10-18,102900011032022,1.57 
2022-10-18,102900011032251,2.80 
2022-10-18,102900011032343,13.50 
2022-10-18,102900011032732,9.27 
2022-10-18,102900011032848,1.20 
2022-10-18,102900011033906,2.10 
2022-10-18,102900011033920,6.11 
2022-10-18,102900011033944,7.75 
2022-10-18,102900011033968,12.00 
2022-10-18,102900011034026,5.61 
2022-10-18,102900011034224,0.97 
2022-10-18,102900011034231,1.23 
2022-10-18,102900011034330,3.86 
2022-10-18,102900011034439,2.10 
2022-10-18,102900011035771,3.63 
2022-10-18,102900011035788,2.72 
2022-10-18,102900051010455,3.88 
2022-10-18,106949711300259,2.07 
2022-10-19,102900005115878,2.83 
2022-10-19,102900005116257,5.40 
2022-10-19,102900005116509,8.63 
2022-10-19,102900005116530,11.60 
2022-10-19,102900005116714,8.25 
2022-10-19,102900005116837,3.82 
2022-10-19,102900005116899,4.28 
2022-10-19,102900005118817,6.05 
2022-10-19,102900005118831,4.41 
2022-10-19,102900011008522,4.96 
2022-10-19,102900011013274,4.72 
2022-10-19,102900011016701,5.59 
2022-10-19,102900011021842,7.00 
2022-10-19,102900011022849,2.41 
2022-10-19,102900011029688,2.60 
2022-10-19,102900011030059,2.34 
2022-10-19,102900011030097,2.20 
2022-10-19,102900011030134,1.23 
2022-10-19,102900011030141,1.01 
2022-10-19,102900011030158,1.00 
2022-10-19,102900011030912,2.79 
2022-10-19,102900011030929,1.46 
2022-10-19,102900011031100,1.32 
2022-10-19,102900011031582,1.11 
2022-10-19,102900011031926,2.55 
2022-10-19,102900011031995,1.69 
2022-10-19,102900011032022,1.62 
2022-10-19,102900011032237,1.40 
2022-10-19,102900011032251,2.47 
2022-10-19,102900011032367,14.21 
2022-10-19,102900011032848,1.20 
2022-10-19,102900011033906,2.10 
2022-10-19,102900011033920,5.10 
2022-10-19,102900011034026,5.33 
2022-10-19,102900011034200,2.76 
2022-10-19,102900011034224,0.95 
2022-10-19,102900011034231,1.35 
2022-10-19,102900011034330,3.84 
2022-10-19,102900011034439,2.10 
2022-10-19,102900011035788,2.72 
2022-10-19,102900051010455,4.26 
2022-10-19,106949711300259,2.09 
2022-10-20,102900005115625,3.07 
2022-10-20,102900005115878,2.73 
2022-10-20,102900005116257,5.41 
2022-10-20,102900005116509,8.62 
2022-10-20,102900005116530,11.60 
2022-10-20,102900005116714,7.74 
2022-10-20,102900005116837,3.86 
2022-10-20,102900005116899,4.29 
2022-10-20,102900005118817,6.05 
2022-10-20,102900005118831,3.96 
2022-10-20,102900005119104,2.32 
2022-10-20,102900011007044,2.56 
2022-10-20,102900011008522,4.96 
2022-10-20,102900011016701,5.74 
2022-10-20,102900011021842,7.00 
2022-10-20,102900011022849,2.40 
2022-10-20,102900011029688,2.60 
2022-10-20,102900011030059,2.30 
2022-10-20,102900011030097,2.16 
2022-10-20,102900011030110,1.81 
2022-10-20,102900011030134,1.40 
2022-10-20,102900011030141,1.06 
2022-10-20,102900011030158,1.00 
2022-10-20,102900011030905,1.38 
2022-10-20,102900011030912,2.94 
2022-10-20,102900011030929,1.50 
2022-10-20,102900011031100,1.26 
2022-10-20,102900011031582,1.13 
2022-10-20,102900011031926,2.97 
2022-10-20,102900011031995,1.69 
2022-10-20,102900011032022,1.64 
2022-10-20,102900011032237,1.40 
2022-10-20,102900011032251,2.17 
2022-10-20,102900011032367,3.13 
2022-10-20,102900011032848,1.20 
2022-10-20,102900011033906,1.88 
2022-10-20,102900011033920,4.58 
2022-10-20,102900011033944,7.73 
2022-10-20,102900011034026,4.83 
2022-10-20,102900011034200,2.76 
2022-10-20,102900011034224,0.93 
2022-10-20,102900011034231,1.19 
2022-10-20,102900011034330,3.88 
2022-10-20,102900011034439,2.10 
2022-10-20,102900011035078,15.00 
2022-10-20,102900011035764,5.22 
2022-10-20,102900011035788,2.72 
2022-10-20,102900051010455,3.55 
2022-10-20,102900051010790,0.10 
2022-10-20,106949711300259,2.10 
2022-10-21,102900005115250,14.39 
2022-10-21,102900005115625,3.08 
2022-10-21,102900005115779,0.10 
2022-10-21,102900005115878,2.60 
2022-10-21,102900005115960,0.10 
2022-10-21,102900005116257,5.41 
2022-10-21,102900005116509,6.08 
2022-10-21,102900005116530,12.41 
2022-10-21,102900005116714,7.67 
2022-10-21,102900005116837,3.94 
2022-10-21,102900005116899,4.25 
2022-10-21,102900005118831,3.95 
2022-10-21,102900005119104,2.33 
2022-10-21,102900011007044,2.58 
2022-10-21,102900011008164,0.11 
2022-10-21,102900011008522,3.15 
2022-10-21,102900011013274,4.73 
2022-10-21,102900011016701,5.92 
2022-10-21,102900011021842,7.00 
2022-10-21,102900011022849,2.40 
2022-10-21,102900011029688,2.49 
2022-10-21,102900011030059,2.15 
2022-10-21,102900011030097,2.30 
2022-10-21,102900011030110,1.89 
2022-10-21,102900011030134,1.35 
2022-10-21,102900011030141,0.92 
2022-10-21,102900011030905,1.38 
2022-10-21,102900011030912,2.90 
2022-10-21,102900011030929,1.50 
2022-10-21,102900011031100,1.30 
2022-10-21,102900011031582,1.15 
2022-10-21,102900011031926,3.01 
2022-10-21,102900011031995,1.42 
2022-10-21,102900011032022,1.80 
2022-10-21,102900011032206,0.10 
2022-10-21,102900011032213,1.46 
2022-10-21,102900011032237,1.26 
2022-10-21,102900011032244,0.10 
2022-10-21,102900011032251,2.32 
2022-10-21,102900011032343,13.49 
2022-10-21,102900011032732,9.00 
2022-10-21,102900011032848,1.20 
2022-10-21,102900011033906,1.82 
2022-10-21,102900011033920,4.30 
2022-10-21,102900011033944,7.63 
2022-10-21,102900011033975,0.10 
2022-10-21,102900011034026,4.70 
2022-10-21,102900011034200,1.78 
2022-10-21,102900011034224,0.88 
2022-10-21,102900011034231,1.07 
2022-10-21,102900011034330,3.88 
2022-10-21,102900011034439,2.10 
2022-10-21,102900011035078,15.00 
2022-10-21,102900011035764,5.22 
2022-10-21,102900011035771,3.28 
2022-10-21,102900011035788,2.59 
2022-10-21,102900051010455,3.26 
2022-10-21,106949711300259,2.09 
2022-10-22,102900005115250,14.40 
2022-10-22,102900005115625,3.15 
2022-10-22,102900005115878,2.71 
2022-10-22,102900005116257,4.65 
2022-10-22,102900005116509,5.69 
2022-10-22,102900005116530,12.73 
2022-10-22,102900005116547,6.13 
2022-10-22,102900005116714,7.56 
2022-10-22,102900005116837,4.23 
2022-10-22,102900005116899,4.41 
2022-10-22,102900005118831,4.08 
2022-10-22,102900005119104,2.33 
2022-10-22,102900005122654,7.00 
